ID,Date,Time,Product,Price_INR,Stock_In,Sold_Today,Weekly_Sold,Monthly_Sold,Stock_Left
407,2025-07-23,13:55:00,Sugar,51.74,250,33,127,983,217
408,2025-10-28,01:55:00,Butter,66.61,141,26,238,1013,115
409,2025-08-28,16:55:00,Bananas,59.27,239,21,183,345,218
410,2025-05-22,14:51:00,Eggs,6.4,199,68,144,775,131
411,2025-04-26,06:20:00,Apples,160.27,169,37,188,481,132
412,2025-03-07,08:08:00,Dal,100.38,230,7,82,773,223
413,2025-04-01,22:15:00,Bread,37.46,184,31,230,1113,153
414,2025-12-01,11:09:00,Soap,39.69,157,80,191,595,77
415,2025-02-21,21:40:00,Toothpaste,101.08,67,51,187,974,16
416,2025-09-10,06:29:00,Salt,25.03,187,74,79,891,113
417,2025-11-10,07:40:00,Butter,61.83,203,8,216,783,195
418,2025-05-30,00:27:00,Soap,42.04,273,34,121,989,239
419,2025-08-19,21:35:00,Tea Powder,125.34,268,43,276,994,225
420,2025-02-01,16:06:00,Curd,36.98,255,2,38,936,253
421,2025-10-29,14:29:00,Rice,55.81,239,25,206,361,214
422,2025-04-19,20:55:00,Tea Powder,135.98,160,11,183,572,149
423,2025-02-26,14:23:00,Salt,23.45,104,6,112,772,98
424,2025-06-10,04:27:00,Tea Powder,127.66,68,0,59,567,68
425,2025-04-01,22:37:00,Butter,55.48,247,1,8,740,246
426,2025-03-24,15:55:00,Coffee,181.0,87,61,84,338,26
427,2025-03-03,07:46:00,Soap,41.86,72,40,139,465,32
428,2025-09-19,14:49:00,Bread,44.13,88,18,40,603,70
429,2025-01-07,02:39:00,Bananas,58.44,245,44,233,471,201
430,2025-10-09,09:39:00,Bread,42.87,131,11,245,367,120
431,2025-03-26,09:37:00,Bread,43.3,199,54,139,969,145
432,2025-06-19,11:17:00,Bread,42.45,147,70,228,862,77
433,2025-07-14,20:49:00,Chicken,272.48,33,19,76,626,14
434,2025-12-15,04:12:00,Chicken,260.87,171,6,211,1043,165
435,2025-12-05,04:24:00,Sugar,41.77,275,76,99,659,199
436,2025-09-04,20:59:00,Milk,50.91,218,72,184,578,146
437,2025-04-29,06:48:00,Apples,142.49,57,1,156,245,56
438,2025-06-29,07:13:00,Milk,47.32,50,50,156,694,0
439,2025-12-09,09:49:00,Tea Powder,120.46,225,10,178,747,215
440,2025-04-15,13:17:00,Apples,128.93,60,32,272,500,28
441,2025-08-12,09:25:00,Bread,41.86,53,19,202,669,34
442,2025-02-09,20:15:00,Sugar,41.47,242,14,135,781,228
443,2025-02-07,21:19:00,Chicken,255.96,109,15,23,767,94
444,2025-01-09,01:10:00,Bread,40.96,197,66,203,1024,131
445,2025-04-25,07:23:00,Salt,20.5,157,15,217,267,142
446,2025-10-21,10:17:00,Coffee,185.57,154,73,238,336,81
447,2025-11-08,01:32:00,Cooking Oil,163.36,275,72,119,515,203
448,2025-06-24,11:49:00,Rice,57.4,79,29,223,764,50
449,2025-01-31,09:54:00,Milk,58.02,145,5,130,522,140
450,2025-04-13,18:11:00,Soap,43.05,38,35,245,996,3
451,2025-06-03,14:20:00,Shampoo,139.5,183,34,250,349,149
452,2025-09-12,20:07:00,Bananas,56.4,46,11,73,916,35
453,2025-02-01,16:25:00,Dal,80.72,258,36,239,1124,222
454,2025-08-12,18:05:00,Tea Powder,124.59,24,11,67,385,13
455,2025-07-27,19:47:00,Bananas,58.06,257,47,203,728,210
456,2025-06-17,16:09:00,Eggs,6.31,229,3,67,641,226
457,2025-01-07,21:21:00,Biscuits,22.51,212,39,70,300,173
458,2025-06-12,22:26:00,Dal,90.02,50,9,196,502,41
459,2025-01-31,07:58:00,Butter,55.56,286,52,236,637,234
460,2025-02-28,07:37:00,Toothpaste,85.0,88,50,74,700,38
461,2025-02-12,20:27:00,Bananas,58.61,86,30,109,396,56
462,2025-09-26,14:44:00,Coffee,199.44,187,40,160,458,147
463,2025-02-21,07:12:00,Sugar,42.03,75,19,51,239,56
464,2025-11-15,11:20:00,Toothpaste,92.15,294,45,247,479,249
465,2025-07-30,19:29:00,Toothpaste,88.9,81,11,56,902,70
466,2025-01-28,20:13:00,Tea Powder,133.08,187,18,46,794,169
467,2025-09-01,04:25:00,Sugar,46.28,173,33,247,445,140
468,2025-10-04,09:54:00,Milk,52.68,147,12,135,259,135
469,2025-03-25,05:00:00,Bread,36.62,133,16,71,934,117
470,2025-09-12,10:43:00,Soap,40.19,63,33,272,1124,30
471,2025-01-16,05:04:00,Butter,55.07,247,16,44,931,231
472,2025-03-25,23:02:00,Coffee,204.4,45,10,251,858,35
473,2025-09-27,23:31:00,Shampoo,131.57,238,22,117,356,216
474,2025-07-08,01:17:00,Rice,62.71,96,4,166,820,92
475,2025-06-18,02:41:00,Chicken,233.71,230,70,197,279,160
476,2025-07-11,07:24:00,Butter,54.19,122,67,135,800,55
477,2025-01-14,15:24:00,Apples,153.37,203,61,205,1025,142
478,2025-08-24,04:58:00,Cooking Oil,171.83,184,49,123,327,135
479,2025-08-07,00:38:00,Milk,49.65,163,7,219,722,156
480,2025-09-02,08:49:00,Dal,92.05,139,20,50,323,119
481,2025-07-02,06:34:00,Sugar,49.68,48,48,295,539,0
482,2025-09-23,11:22:00,Bananas,62.36,108,22,87,713,86
483,2025-09-03,06:58:00,Coffee,188.62,200,72,221,386,128
484,2025-05-09,20:53:00,Bananas,63.09,272,69,153,352,203
485,2025-01-27,05:05:00,Cooking Oil,150.82,132,2,141,650,130
486,2025-08-15,19:58:00,Milk,54.78,86,43,231,432,43
487,2025-02-10,23:01:00,Coffee,168.65,92,14,235,793,78
488,2025-02-19,20:23:00,Biscuits,26.9,222,75,105,469,147
489,2025-08-09,13:08:00,Tea Powder,137.28,243,62,233,577,181
490,2025-09-01,22:14:00,Rice,66.12,109,48,131,902,61
491,2025-03-29,06:11:00,Tea Powder,129.86,220,72,85,291,148
492,2025-08-06,13:58:00,Chicken,264.53,133,72,103,631,61
493,2025-08-15,09:47:00,Bread,36.78,197,40,87,758,157
494,2025-08-18,12:28:00,Butter,52.37,127,31,213,302,96
495,2025-06-25,13:50:00,Biscuits,23.18,20,1,104,572,19
496,2025-04-24,21:56:00,Shampoo,145.51,213,44,188,592,169
497,2025-11-24,15:50:00,Cheese,106.02,135,20,140,235,115
498,2025-07-21,15:01:00,Curd,34.29,73,9,101,295,64
499,2025-04-21,04:46:00,Soap,34.91,67,43,200,848,24
500,2025-01-22,11:27:00,Cooking Oil,187.38,104,77,309,773,27
501,2025-02-06,21:06:00,Rice,60.93,117,52,235,822,65
502,2025-07-01,10:42:00,Apples,135.85,141,12,29,451,129
503,2025-12-02,11:09:00,Bananas,50.25,21,13,40,361,8
504,2025-11-25,05:12:00,Chicken,221.82,125,21,189,507,104
505,2025-11-20,14:54:00,Butter,53.87,223,60,190,886,163
506,2025-03-04,13:41:00,Salt,22.79,114,47,278,688,67
507,2025-05-08,16:28:00,Biscuits,22.78,245,59,131,382,186
508,2025-02-12,09:09:00,Salt,23.94,69,10,186,558,59
509,2025-10-10,22:48:00,Apples,146.64,51,24,238,793,27
510,2025-11-21,11:36:00,Shampoo,162.46,263,38,63,487,225
511,2025-12-10,02:36:00,Curd,39.38,95,15,263,1058,80
512,2025-04-29,08:10:00,Toothpaste,105.16,118,16,31,484,102
513,2025-10-25,13:12:00,Butter,66.66,95,76,147,494,19
514,2025-03-01,17:24:00,Butter,60.27,186,35,173,662,151
515,2025-12-24,01:50:00,Milk,52.25,232,19,61,661,213
516,2025-03-10,17:59:00,Bananas,50.95,71,36,263,831,35
517,2025-10-08,20:16:00,Biscuits,24.89,268,73,233,737,195
518,2025-04-28,21:17:00,Curd,35.03,225,4,110,469,221
519,2025-02-03,23:47:00,Sugar,45.85,157,47,57,422,110
520,2025-08-01,14:17:00,Tea Powder,133.29,70,29,68,395,41
521,2025-08-08,09:17:00,Toothpaste,99.56,65,24,142,378,41
522,2025-11-28,01:48:00,Shampoo,149.22,211,7,143,973,204
523,2025-02-15,03:19:00,Rice,66.8,226,17,221,1112,209
524,2025-01-21,02:11:00,Dal,83.44,122,7,75,128,115
525,2025-02-04,20:58:00,Toothpaste,91.09,121,35,134,997,86
526,2025-12-12,03:25:00,Toothpaste,97.41,83,3,69,470,80
527,2025-11-01,20:11:00,Cooking Oil,188.12,262,75,221,599,187
528,2025-04-22,23:53:00,Biscuits,28.09,66,36,48,463,30
529,2025-04-22,13:54:00,Curd,36.51,129,28,198,448,101
530,2025-07-04,00:41:00,Eggs,7.02,30,27,231,1036,3
531,2025-11-20,23:58:00,Milk,48.52,108,76,286,314,32
532,2025-06-22,15:38:00,Sugar,49.56,176,35,148,553,141
533,2025-11-10,16:16:00,Biscuits,23.86,174,66,282,940,108
534,2025-03-12,04:00:00,Soap,39.06,211,71,241,869,140
535,2025-07-13,07:19:00,Chicken,257.06,266,8,99,402,258
536,2025-07-09,08:16:00,Coffee,191.53,172,24,67,616,148
537,2025-02-09,02:51:00,Sugar,50.14,226,40,219,382,186
538,2025-12-06,20:18:00,Milk,50.17,234,51,155,929,183
539,2025-05-10,23:21:00,Curd,37.86,133,68,236,1059,65
540,2025-09-03,01:32:00,Cooking Oil,160.88,107,71,122,442,36
541,2025-11-18,17:08:00,Cheese,103.1,113,42,214,325,71
542,2025-08-31,20:14:00,Sugar,48.87,177,53,259,618,124
543,2025-06-28,05:37:00,Biscuits,24.34,80,60,78,747,20
544,2025-02-18,22:30:00,Bananas,61.73,276,15,242,959,261
545,2025-12-29,00:19:00,Soap,38.12,97,17,73,443,80
546,2025-11-09,16:09:00,Shampoo,141.97,112,10,139,499,102
547,2025-08-03,06:40:00,Rice,56.7,251,35,93,892,216
548,2025-04-19,11:31:00,Rice,67.97,65,16,178,642,49
549,2025-10-03,17:27:00,Shampoo,165.49,216,0,14,580,216
550,2025-09-13,00:00:00,Eggs,7.86,291,24,33,745,267
551,2025-06-20,04:14:00,Milk,55.82,196,39,77,202,157
552,2025-12-10,22:37:00,Soap,37.11,53,52,68,393,1
553,2025-11-08,13:46:00,Tea Powder,123.61,288,43,159,882,245
554,2025-08-23,07:57:00,Bread,40.9,116,21,268,1119,95
555,2025-01-14,09:14:00,Soap,36.33,87,27,219,261,60
556,2025-12-11,19:10:00,Bananas,51.19,39,24,253,928,15
557,2025-02-03,12:38:00,Salt,25.27,75,2,19,745,73
558,2025-10-12,20:28:00,Cheese,94.53,300,32,158,896,268
559,2025-05-21,14:44:00,Bread,42.86,24,9,121,818,15
560,2025-12-22,12:17:00,Cheese,100.29,90,53,270,397,37
561,2025-03-22,16:18:00,Dal,81.71,74,63,118,761,11
562,2025-06-29,20:53:00,Eggs,7.22,123,45,230,669,78
563,2025-04-20,19:02:00,Tea Powder,124.44,126,61,150,410,65
564,2025-01-10,00:42:00,Milk,47.96,76,73,249,774,3
565,2025-03-03,19:49:00,Bread,41.12,71,32,201,457,39
566,2025-07-22,10:16:00,Toothpaste,93.48,71,22,250,310,49
567,2025-09-04,05:51:00,Tea Powder,128.3,238,14,43,934,224
568,2025-01-07,22:54:00,Curd,32.71,107,42,138,606,65
569,2025-07-03,11:56:00,Chicken,259.98,210,43,94,230,167
570,2025-10-01,13:29:00,Soap,36.78,217,61,270,721,156
571,2025-03-19,12:08:00,Rice,66.59,50,10,41,487,40
572,2025-11-26,20:51:00,Bananas,57.32,244,23,184,592,221
573,2025-01-21,00:55:00,Biscuits,26.78,86,61,301,820,25
574,2025-10-09,02:28:00,Cheese,86.59,153,40,48,789,113
575,2025-06-03,05:42:00,Dal,98.41,285,66,247,984,219
576,2025-03-07,08:27:00,Chicken,255.7,147,61,154,853,86
577,2025-04-12,19:53:00,Soap,42.05,47,0,169,349,47
578,2025-11-17,16:54:00,Dal,90.11,104,9,206,729,95
579,2025-06-14,18:21:00,Coffee,205.66,45,32,94,677,13
580,2025-10-03,15:52:00,Soap,36.43,255,56,266,872,199
581,2025-03-02,10:54:00,Toothpaste,94.26,181,15,147,930,166
582,2025-03-12,09:25:00,Milk,52.16,20,2,209,847,18
583,2025-07-28,06:56:00,Chicken,246.5,125,58,306,675,67
584,2025-02-07,09:52:00,Biscuits,23.89,252,42,190,995,210
585,2025-11-20,07:45:00,Chicken,255.43,251,14,43,840,237
586,2025-01-02,19:21:00,Sugar,44.5,169,70,208,610,99
587,2025-02-01,14:57:00,Cheese,89.4,91,52,84,364,39
588,2025-05-15,01:12:00,Chicken,223.24,221,27,149,1013,194
589,2025-08-20,00:06:00,Eggs,7.63,43,40,259,967,3
590,2025-03-26,10:49:00,Bananas,61.76,254,75,324,860,179
591,2025-12-07,20:00:00,Bread,41.3,44,35,279,742,9
592,2025-11-27,00:59:00,Bananas,56.49,110,74,123,891,36
593,2025-03-13,00:24:00,Bread,42.58,184,64,294,707,120
594,2025-06-19,19:17:00,Shampoo,144.92,195,37,157,1001,158
595,2025-04-05,15:26:00,Bread,42.03,282,38,258,996,244
596,2025-08-03,15:45:00,Apples,151.79,131,25,83,742,106
597,2025-08-25,01:58:00,Tea Powder,128.17,111,64,207,937,47
598,2025-03-21,02:48:00,Coffee,177.85,265,74,225,928,191
599,2025-12-31,19:18:00,Shampoo,162.31,236,1,139,268,235
600,2025-09-18,08:09:00,Milk,47.49,48,12,85,873,36
601,2025-07-15,23:43:00,Rice,59.68,51,44,249,571,7
602,2025-01-23,09:22:00,Eggs,7.72,72,71,297,546,1
603,2025-09-23,19:15:00,Apples,143.88,167,6,248,658,161
604,2025-10-12,17:50:00,Soap,43.47,180,70,88,121,110
605,2025-05-19,23:39:00,Salt,24.58,246,28,266,934,218
606,2025-05-15,10:49:00,Biscuits,27.03,119,37,156,357,82
607,2025-05-08,23:11:00,Butter,62.86,81,48,63,521,33
608,2025-06-30,17:08:00,Salt,20.69,150,0,89,586,150
609,2025-01-28,14:09:00,Bread,45.29,46,40,202,1085,6
610,2025-12-02,05:50:00,Tea Powder,125.18,203,9,214,958,194
611,2025-12-26,00:14:00,Coffee,205.06,286,8,214,751,278
612,2025-10-12,06:34:00,Rice,64.12,67,44,105,343,23
613,2025-08-15,08:23:00,Coffee,175.21,291,60,208,1071,231
614,2025-03-20,15:42:00,Milk,51.3,143,78,318,974,65
615,2025-01-28,13:43:00,Sugar,50.46,215,14,117,399,201
616,2025-07-13,09:01:00,Apples,157.9,211,65,275,815,146
617,2025-11-29,15:02:00,Toothpaste,89.62,118,41,177,281,77
618,2025-04-25,14:49:00,Cheese,98.28,23,20,41,276,3
619,2025-10-17,22:53:00,Eggs,6.48,295,55,225,1081,240
620,2025-04-16,07:01:00,Butter,58.86,189,4,31,126,185
621,2025-05-02,20:50:00,Curd,33.7,56,36,251,504,20
622,2025-10-06,14:24:00,Salt,22.28,227,55,140,177,172
623,2025-03-23,02:34:00,Soap,34.26,52,48,243,862,4
624,2025-02-19,21:22:00,Curd,39.62,74,37,243,965,37
625,2025-03-01,09:18:00,Tea Powder,130.96,244,48,154,1015,196
626,2025-11-20,21:10:00,Milk,53.74,89,50,258,1094,39
627,2025-07-21,16:40:00,Apples,131.04,211,1,147,735,210
628,2025-03-26,11:02:00,Bread,36.05,221,68,213,320,153
629,2025-05-24,17:47:00,Tea Powder,130.24,196,27,137,818,169
630,2025-04-08,13:10:00,Dal,83.25,149,24,58,263,125
631,2025-02-07,11:54:00,Bananas,59.83,256,70,93,410,186
632,2025-06-21,11:06:00,Butter,55.06,269,42,138,289,227
633,2025-03-10,15:18:00,Sugar,47.47,119,40,169,650,79
634,2025-07-29,00:44:00,Coffee,188.29,206,40,290,748,166
635,2025-01-04,15:20:00,Rice,59.62,133,55,130,1010,78
636,2025-04-03,00:43:00,Biscuits,27.08,265,59,178,565,206
637,2025-11-29,18:35:00,Tea Powder,111.26,61,53,129,1028,8
638,2025-05-15,10:16:00,Bread,43.34,59,46,70,109,13
639,2025-01-22,15:52:00,Dal,92.0,227,75,134,191,152
640,2025-06-28,05:34:00,Apples,157.29,296,60,232,1045,236
641,2025-09-08,01:25:00,Bread,38.23,168,17,140,673,151
642,2025-03-04,03:25:00,Dal,87.21,25,21,87,975,4
643,2025-04-24,13:48:00,Chicken,246.85,248,20,70,669,228
644,2025-04-11,03:47:00,Bananas,59.57,203,5,66,865,198
645,2025-06-08,12:04:00,Cooking Oil,159.4,139,5,181,412,134
646,2025-09-04,22:24:00,Dal,89.53,252,5,20,704,247
647,2025-03-12,19:45:00,Coffee,205.58,160,33,186,763,127
648,2025-04-30,00:24:00,Bananas,58.49,207,75,247,1122,132
649,2025-12-20,01:16:00,Butter,57.66,134,66,174,555,68
650,2025-11-29,16:50:00,Biscuits,25.51,23,16,246,408,7
651,2025-04-24,09:14:00,Toothpaste,84.57,163,27,70,281,136
652,2025-09-05,14:38:00,Rice,66.92,80,29,140,990,51
653,2025-03-19,16:30:00,Coffee,192.39,265,26,182,367,239
654,2025-01-16,15:15:00,Shampoo,132.06,102,17,183,727,85
655,2025-04-11,14:03:00,Curd,32.96,112,66,316,751,46
656,2025-01-14,01:56:00,Chicken,259.17,165,10,70,549,155
657,2025-11-19,03:55:00,Chicken,244.9,132,52,210,376,80
658,2025-05-05,11:39:00,Bananas,58.57,155,21,211,933,134
659,2025-11-06,21:38:00,Coffee,188.58,137,48,151,306,89
660,2025-01-12,15:12:00,Cheese,97.91,278,53,269,442,225
661,2025-03-08,01:11:00,Chicken,244.55,39,34,167,957,5
662,2025-03-05,22:30:00,Cheese,101.16,296,0,234,1047,296
663,2025-12-23,17:26:00,Shampoo,143.93,42,33,147,401,9
664,2025-09-18,14:22:00,Cooking Oil,172.8,70,54,93,373,16
665,2025-06-09,01:58:00,Cooking Oil,183.94,165,76,305,881,89
666,2025-06-26,07:12:00,Shampoo,130.7,23,18,156,296,5
667,2025-01-06,05:24:00,Dal,93.6,181,52,149,278,129
668,2025-10-19,04:41:00,Bread,41.85,153,68,181,779,85
669,2025-07-08,10:43:00,Biscuits,24.98,124,52,198,1020,72
670,2025-11-26,16:11:00,Apples,138.96,267,32,115,726,235
671,2025-09-30,02:47:00,Biscuits,23.36,80,29,148,969,51
672,2025-03-10,18:13:00,Rice,63.68,193,70,232,965,123
673,2025-04-21,01:24:00,Curd,39.94,22,2,217,385,20
674,2025-10-25,13:05:00,Cooking Oil,151.14,133,47,72,715,86
675,2025-09-20,16:59:00,Curd,40.11,286,36,223,854,250
676,2025-04-30,23:40:00,Curd,35.83,25,6,228,920,19
677,2025-07-15,13:12:00,Dal,79.94,281,66,249,506,215
678,2025-04-27,00:43:00,Chicken,218.16,142,0,45,153,142
679,2025-10-01,00:22:00,Salt,23.48,227,75,131,681,152
680,2025-02-17,04:58:00,Milk,47.97,165,71,310,926,94
681,2025-08-26,13:52:00,Biscuits,24.23,119,58,301,734,61
682,2025-01-04,12:16:00,Bananas,51.91,279,13,161,255,266
683,2025-07-21,05:21:00,Dal,100.03,282,32,261,831,250
684,2025-06-21,02:44:00,Bananas,55.59,213,72,200,1008,141
685,2025-08-21,05:49:00,Sugar,45.66,255,75,300,348,180
686,2025-03-21,16:16:00,Cooking Oil,151.29,132,29,238,581,103
687,2025-08-30,09:33:00,Shampoo,149.92,154,31,109,224,123
688,2025-08-22,19:04:00,Soap,39.47,111,60,145,527,51
689,2025-07-04,00:11:00,Eggs,7.96,117,63,256,480,54
690,2025-06-15,13:55:00,Sugar,43.49,137,25,243,518,112
691,2025-09-01,09:09:00,Chicken,262.74,81,10,188,887,71
692,2025-01-05,20:48:00,Cooking Oil,183.85,41,30,130,785,11
693,2025-12-03,10:57:00,Coffee,206.34,160,62,113,915,98
694,2025-07-11,15:25:00,Dal,84.09,85,6,145,983,79
695,2025-11-23,20:34:00,Shampoo,131.68,197,50,275,997,147
696,2025-11-09,10:07:00,Rice,66.62,255,40,221,249,215
697,2025-05-25,04:24:00,Milk,54.35,186,46,207,492,140
698,2025-06-29,18:15:00,Rice,59.98,195,46,98,628,149
699,2025-05-25,01:26:00,Shampoo,155.9,210,46,269,699,164
700,2025-11-05,00:11:00,Salt,22.94,137,12,201,497,125
701,2025-10-23,09:54:00,Sugar,44.78,94,19,145,990,75
702,2025-05-01,21:26:00,Milk,53.29,284,68,257,600,216
703,2025-07-25,03:16:00,Cooking Oil,171.69,44,25,55,782,19
704,2025-02-11,07:13:00,Rice,68.41,263,80,109,589,183
705,2025-06-27,16:23:00,Coffee,178.21,151,44,54,495,107
706,2025-08-29,00:55:00,Cheese,101.64,121,73,225,910,48
707,2025-04-30,11:49:00,Apples,135.96,186,65,194,1007,121
708,2025-02-23,20:24:00,Toothpaste,96.91,257,80,329,497,177
709,2025-08-19,15:26:00,Rice,65.58,227,9,34,219,218
710,2025-06-06,03:20:00,Coffee,176.26,169,34,193,873,135
711,2025-07-05,12:56:00,Soap,38.43,205,75,213,694,130
712,2025-04-25,13:11:00,Shampoo,161.47,84,30,204,481,54
713,2025-05-25,02:10:00,Butter,57.96,68,8,252,756,60
714,2025-02-07,01:01:00,Apples,152.98,288,10,41,329,278
715,2025-04-17,08:05:00,Chicken,255.29,219,39,102,375,180
716,2025-10-30,20:40:00,Tea Powder,111.79,289,21,33,88,268
717,2025-08-11,08:55:00,Biscuits,25.48,296,34,179,654,262
718,2025-05-02,04:37:00,Bread,41.98,242,67,235,909,175
719,2025-07-31,17:58:00,Apples,138.15,296,29,240,351,267
720,2025-07-30,12:23:00,Toothpaste,92.28,99,38,45,65,61
721,2025-04-04,09:22:00,Dal,85.51,293,1,182,705,292
722,2025-07-24,20:00:00,Cooking Oil,180.09,169,76,140,975,93
723,2025-09-13,09:12:00,Milk,52.15,243,50,118,305,193
724,2025-09-16,15:14:00,Soap,36.7,236,80,146,695,156
725,2025-07-05,22:18:00,Chicken,254.91,292,34,144,356,258
726,2025-05-05,20:08:00,Butter,56.4,253,79,199,497,174
727,2025-12-03,04:12:00,Chicken,235.24,97,6,147,189,91
728,2025-03-12,03:18:00,Rice,59.97,244,1,65,177,243
729,2025-01-11,09:31:00,Bread,38.17,235,39,245,1083,196
730,2025-09-11,20:29:00,Cooking Oil,177.25,36,21,46,929,15
731,2025-02-08,14:17:00,Bread,43.76,56,34,159,364,22
732,2025-06-21,01:52:00,Eggs,6.97,26,3,204,955,23
733,2025-09-21,00:49:00,Sugar,51.47,146,4,59,550,142
734,2025-12-23,02:42:00,Cheese,108.83,262,49,228,567,213
735,2025-04-19,14:40:00,Coffee,194.77,286,15,84,596,271
736,2025-05-16,23:23:00,Tea Powder,134.63,131,14,79,747,117
737,2025-08-10,20:00:00,Shampoo,136.57,161,74,109,534,87
738,2025-01-07,10:02:00,Sugar,47.04,263,76,120,520,187
739,2025-06-20,03:10:00,Butter,59.45,193,80,100,181,113
740,2025-04-16,09:44:00,Biscuits,25.85,74,16,145,403,58
741,2025-08-26,10:51:00,Coffee,202.13,118,2,183,589,116
742,2025-04-03,07:16:00,Biscuits,28.12,268,56,204,525,212
743,2025-12-01,21:12:00,Apples,145.83,298,44,131,900,254
744,2025-07-08,06:55:00,Toothpaste,101.92,102,8,148,326,94
745,2025-07-22,04:52:00,Toothpaste,88.86,207,58,63,877,149
746,2025-09-17,02:46:00,Dal,83.28,29,19,243,635,10
747,2025-06-13,08:20:00,Chicken,259.26,295,49,102,658,246
748,2025-04-16,13:39:00,Cooking Oil,160.18,229,41,74,192,188
749,2025-02-15,20:02:00,Dal,97.57,86,22,250,302,64
750,2025-03-15,09:31:00,Eggs,6.64,36,36,205,1081,0
751,2025-12-01,18:33:00,Soap,40.13,151,6,104,350,145
752,2025-02-18,17:00:00,Chicken,271.81,126,62,304,1176,64
753,2025-11-16,20:51:00,Butter,61.46,204,71,266,711,133
754,2025-02-10,03:52:00,Biscuits,26.36,290,5,197,289,285
755,2025-02-23,12:13:00,Tea Powder,136.82,69,12,202,458,57
756,2025-09-21,09:12:00,Apples,132.76,147,72,237,440,75
757,2025-10-11,18:47:00,Apples,129.69,203,58,242,943,145
758,2025-03-13,09:10:00,Shampoo,159.23,225,64,155,848,161
759,2025-12-31,19:38:00,Rice,62.67,200,40,185,537,160
760,2025-10-09,19:48:00,Biscuits,26.46,185,77,143,739,108
761,2025-05-27,08:24:00,Apples,152.8,150,46,166,644,104
762,2025-01-01,11:46:00,Soap,34.53,165,76,85,635,89
763,2025-07-26,09:00:00,Bread,39.0,133,27,251,593,106
764,2025-07-08,17:58:00,Milk,54.0,99,12,26,517,87
765,2025-04-17,21:08:00,Biscuits,24.16,147,29,99,949,118
766,2025-03-05,01:36:00,Tea Powder,119.99,131,9,199,551,122
767,2025-04-29,08:31:00,Cooking Oil,182.56,68,38,52,820,30
768,2025-09-18,19:05:00,Bananas,60.23,191,44,274,1130,147
769,2025-10-12,16:59:00,Shampoo,161.96,136,77,319,350,59
770,2025-02-07,06:19:00,Soap,39.18,183,69,218,391,114
771,2025-12-10,07:44:00,Coffee,171.94,45,43,235,657,2
772,2025-12-11,21:05:00,Toothpaste,87.91,168,50,92,247,118
773,2025-02-26,16:30:00,Coffee,187.71,45,35,142,430,10
774,2025-09-30,09:32:00,Butter,58.5,86,17,145,737,69
775,2025-11-30,09:25:00,Eggs,7.44,120,71,233,1006,49
776,2025-06-18,10:15:00,Dal,80.78,240,41,221,830,199
777,2025-03-19,03:42:00,Butter,58.2,207,44,97,445,163
778,2025-01-17,20:49:00,Biscuits,24.41,199,78,293,1135,121
779,2025-04-10,21:28:00,Toothpaste,83.83,139,25,205,607,114
780,2025-02-28,21:07:00,Bread,43.4,144,79,321,492,65
781,2025-01-10,17:21:00,Tea Powder,128.81,76,39,159,661,37
782,2025-08-15,21:13:00,Milk,56.42,128,26,170,725,102
783,2025-11-27,01:39:00,Salt,23.81,92,2,103,719,90
784,2025-01-31,00:16:00,Dal,82.95,165,25,232,965,140
785,2025-07-05,12:03:00,Chicken,243.9,24,2,106,802,22
786,2025-09-04,05:55:00,Salt,20.39,169,49,113,522,120
787,2025-03-10,07:57:00,Dal,86.14,292,11,63,286,281
788,2025-11-09,23:35:00,Dal,99.58,31,2,70,632,29
789,2025-08-17,01:31:00,Tea Powder,119.8,100,2,95,815,98
790,2025-08-31,22:40:00,Biscuits,24.39,276,35,247,330,241
791,2025-09-22,15:56:00,Salt,25.3,35,35,282,588,0
792,2025-04-14,21:21:00,Sugar,50.59,90,11,202,613,79
793,2025-06-05,14:26:00,Dal,84.49,98,54,138,777,44
794,2025-11-03,23:34:00,Coffee,167.93,90,74,217,937,16
795,2025-04-05,14:19:00,Eggs,7.5,288,17,132,940,271
796,2025-04-19,05:20:00,Bread,36.68,292,15,67,412,277
797,2025-01-21,11:48:00,Bread,39.19,231,52,134,607,179
798,2025-04-15,01:49:00,Salt,20.83,87,23,34,834,64
799,2025-07-02,12:38:00,Chicken,250.02,138,76,140,396,62
800,2025-09-03,14:05:00,Milk,55.75,264,17,150,1036,247
801,2025-11-17,08:45:00,Chicken,254.97,114,49,179,684,65
802,2025-04-23,03:12:00,Bread,38.26,229,1,242,538,228
803,2025-06-02,06:47:00,Shampoo,154.84,123,26,47,248,97
804,2025-12-01,19:44:00,Toothpaste,90.27,254,31,145,579,223
805,2025-09-18,00:46:00,Curd,34.24,294,67,236,977,227
806,2025-12-22,18:06:00,Curd,35.45,41,15,152,722,26
807,2025-01-28,03:35:00,Soap,37.88,45,12,91,561,33
808,2025-07-28,05:49:00,Soap,42.06,256,21,134,455,235
809,2025-02-07,13:44:00,Chicken,247.02,92,59,276,957,33
810,2025-03-04,01:46:00,Toothpaste,94.32,112,74,319,1051,38
811,2025-04-03,16:25:00,Apples,140.47,250,3,53,537,247
812,2025-05-19,04:56:00,Bananas,55.75,148,41,223,907,107
813,2025-03-26,16:05:00,Rice,57.57,250,46,72,628,204
814,2025-12-16,15:39:00,Soap,43.22,213,70,172,236,143
